AccMag_2_1_mean,AccMag_2_1_std,AccMag_2_1_sum,AccMag_mean,AccMag_std,AccMag_sum,AccZ_scaled_2_1_mean,AccZ_scaled_2_1_std,AccZ_scaled_2_1_sum,AccZ_scaled_mean,AccZ_scaled_std,AccZ_scaled_sum,GyroMag_2_1_mean,GyroMag_2_1_std,GyroMag_2_1_sum,GyroMag_mean,GyroMag_std,GyroMag_sum,corr_XY_Acc,corr_XY_Gyro,corr_YZ_Acc,corr_YZ_Gyro,corr_ZX_Acc,corr_ZX_Gyro,activity
8.155226291393634,2.3549621668296807,10275.585127155979,8.412395355105627,2.2833086932032813,10599.61814743309,0.8610672288484826,0.3015622448748776,1117.824510208732,0.8871623096894697,0.30355373530701674,1117.824510208732,0.48120932889251217,0.17714688805240147,56.78270080931644,0.49902163795818477,0.3507285177755656,58.884553279065805,0.2035216330041578,-0.9591278608700214,-0.15087712146503224,0.9339069691948648,-0.2277261302879793,-0.9025086001517868,0
8.81321196383963,2.706522921189044,8205.100338334694,9.167877031415108,2.3084344221628315,8535.293516247466,0.8528120263890989,0.11350890049789732,823.1680497491147,0.8841762081086088,0.014199972996063093,823.1680497491147,0.037091971528610504,0.035104476013277146,3.1157256084032823,0.03787526715152806,0.047454073026755784,3.181522440728357,-0.015001020211745297,-0.9376602675056376,-0.9595624031390795,-0.7715627386087199,0.2551649547057779,0.6033777359119741,0
7.268995797263799,2.412129968540691,6607.517179712793,7.62716896160096,2.531830382621196,6933.096586095273,0.8867925534935438,0.232719162999388,838.9240516396696,0.9229087476784045,0.2020275156277266,838.9240516396696,0.7356258383066296,0.2269776480503913,60.321318741143635,0.7739811114298841,0.4162456433934166,63.4664511372505,-0.7762426595109535,0.9598129901261857,-0.6760440300032877,0.9683253467242001,0.2780661569615348,0.9360299086551862,1
8.783873501618302,2.7265545830586064,7993.324886472656,9.145698548312783,2.3262128091534513,8322.585678964633,0.8215894112401466,0.11689370077984874,775.6027093306717,0.8523106695941447,0.0165823079152821,775.6027093306717,0.020853362547611515,0.016516980654029612,1.7099757289041444,0.021476983605420392,0.01959145581916544,1.7611126556444723,-0.30083307242465934,-0.7321852371981435,-0.9715225146074694,-0.9022249207734608,0.5105638289861939,0.5104864767026281,0
7.0431735154665915,2.2665216123476037,6817.791962971661,7.3670989877027235,2.378045340214664,7131.351820096236,0.7666650433910117,0.29337811597286634,774.0511167915903,0.7996395834623866,0.2890565834496425,774.0511167915903,0.836176215597556,0.18894574853091697,73.58350697258493,0.8705484064512116,0.40951616874461205,76.60825976770661,-0.5832062413866328,0.8824496096213309,-0.7041465854005741,0.9590569934025629,0.1677984129731941,0.9529642956841881,1
8.790324712580766,2.717688483140705,8034.356787298821,9.149105393422651,2.3189167768688517,8362.282329588303,0.8543975734896119,0.11651400155406715,810.1521173442912,0.8863808723679335,0.019299115409617155,810.1521173442912,0.039914787109290036,0.04420699194530448,3.352842117180363,0.040736818493725624,0.06113436030420579,3.4218927534729526,0.23661392385132773,-0.9278122609834423,-0.917781950264113,-0.6184098200026605,0.08807584966152474,0.5438213238330436,0
9.011288030707826,2.4546817659639695,7326.177168965462,9.291850444532807,2.0795185902649016,7554.274411405172,0.8325519515468452,0.0991424171111227,696.151713598364,0.8562751704776925,0.02063504332950603,696.151713598364,0.06276854085528502,0.04107667168800322,6.276854085528502,0.06789338281260705,0.06031933732741434,6.789338281260705,0.8159554814768711,-0.7489156452639495,-0.9248716569303618,-0.39460185916142504,-0.6662591286086478,0.6393215250623554,0
8.800213460477904,2.719450399629348,8060.995529797759,9.160362533801006,2.3204477814001363,8390.892080961721,0.8418714976533715,0.11292093237701835,800.6930605611782,0.8741190617480111,0.02534885261755686,800.6930605611782,0.05116452771341346,0.03739684749507159,4.297820327926731,0.05231874980168322,0.0473215590939677,4.3947749833413905,0.2447816321539082,-0.6591497978603991,-0.8831933574181097,-0.7024023035394305,0.17023766129177922,0.3452030186188793,0
7.2677101028250535,2.1485081563839405,6926.127727992276,7.571001561312032,2.2028347650889395,7215.164487930367,0.9322012835817794,0.1332479920588075,921.1920154080572,0.966623311026293,0.03274210665348508,921.1920154080572,0.7301614547052002,0.21824929595871193,62.79388510464722,0.7492043617763777,0.40829719549668375,64.43157511276848,-0.7525745746226461,0.9728973177585303,-0.6399404243275235,0.9768038506423836,0.09117512644425706,0.9686922416462677,1
7.048667603476942,2.117478073751932,6780.818234544819,7.328378279007194,2.202225644414527,7049.899904404921,0.8967568288909586,0.14252966895046446,895.1013519201033,0.9304587857797332,0.06618521695580837,895.1013519201033,0.7537068188419191,0.21566209596328695,66.32620005808889,0.77678506398165,0.4089151271107758,68.3570856303852,-0.6498535745015219,0.9763504774937667,-0.5519043250626509,0.9758888269106186,-0.026168639808926773,0.9825133163464943,1
7.490951017338693,2.1574199618473133,9079.032633014496,7.735459351083792,2.3520775380689836,9375.376733513556,0.9160935514244583,0.17346795957012626,1143.1243363294639,0.9431718946612738,0.1330056342579276,1143.1243363294639,0.7609330256993864,0.21707469461352008,85.22449887833127,0.7721189727613608,0.38833776134183207,86.4773249492724,-0.8588862297194945,0.9529827504680881,-0.693633551305467,0.9564242653851586,0.41312728452173014,0.9544856681957513,1
7.415588642946334,2.3366600964306787,7882.7707274519535,7.715589015004053,2.4951812019121467,8201.671122949308,0.8772311836918331,0.2494095908399299,964.7464738354579,0.9075695896852849,0.23170549939303742,964.7464738354579,0.7457347170833741,0.1986869103211728,73.08200227417066,0.7778280980132782,0.38131070671796347,76.22715360530127,-0.7339886357348927,0.9454503702139797,-0.7042291636993334,0.9604415044402954,0.24905634144546665,0.9185632639355219,1
7.220593173853558,2.1196988478320287,6700.710465336102,7.547742331635167,2.1696942337121383,7004.304883757435,0.9501628614248586,0.1261532312122106,914.482080474108,0.9854332763729612,0.015102650213170216,914.482080474108,0.7536022945080604,0.20736664378766362,63.30259273867707,0.7817573172725322,0.40692997404485515,65.6676146508927,-0.6332196704913887,0.9634118198850037,-0.5570137659282736,0.9698129302661639,0.18764606268634762,0.9557072889132898,1
